Code de la commune,code_commune,emploi_actifs,emploi_retraites,socio_pro,pauvrete_ensemble,natalite,mortalite,diplome_bac,diplome_bac5_plus
49099,49099,67.1,6.5,"{'Agriculteur': 0.3, 'Artisan, commerçant et chef d’entreprise': 4.8, 'Cadres': 16.0, 'Profession intermédiaire': 27.5, 'Employé': 24.3, 'Ouvrier': 27.2}",14.0,10.2,8.8,16.7,8.7
49125,49125,69.2,8.6,"{'Agriculteur': 3.5, 'Artisan, commerçant et chef d’entreprise': 5.8, 'Cadres': 8.5, 'Profession intermédiaire': 20.5, 'Employé': 25.5, 'Ouvrier': 36.2}",12.0,9.4,12.3,18.0,3.9
49218,49218,75.6,8.4,"{'Agriculteur': 4.6, 'Artisan, commerçant et chef d’entreprise': 7.7, 'Cadres': 12.4, 'Profession intermédiaire': 22.1, 'Employé': 20.9, 'Ouvrier': 32.4}",8.0,9.4,8.6,19.8,2.7
49244,49244,72.3,8.7,"{'Agriculteur': 4.6, 'Artisan, commerçant et chef d’entreprise': 7.2, 'Cadres': 8.5, 'Profession intermédiaire': 20.4, 'Employé': 20.9, 'Ouvrier': 38.4}",8.0,9.8,9.6,18.6,4.9
49246,49246,68.6,6.6,"{'Agriculteur': 0.3, 'Artisan, commerçant et chef d’entreprise': 7.9, 'Cadres': 16.5, 'Profession intermédiaire': 31.5, 'Employé': 23.8, 'Ouvrier': 20.0}",11.0,9.3,8.7,15.5,11.6
49301,49301,77.3,7.1,"{'Agriculteur': 3.8, 'Artisan, commerçant et chef d’entreprise': 7.7, 'Cadres': 9.3, 'Profession intermédiaire': 25.5, 'Employé': 22.5, 'Ouvrier': 31.2}",7.0,10.4,8.1,19.4,4.6
49307,49307,73.9,7.7,"{'Agriculteur': 3.7, 'Artisan, commerçant et chef d’entreprise': 9.9, 'Cadres': 12.5, 'Profession intermédiaire': 22.9, 'Employé': 23.2, 'Ouvrier': 27.8}",6.0,10.0,7.6,17.9,9.1
49328,49328,61.2,8.0,"{'Agriculteur': 0.4, 'Artisan, commerçant et chef d’entreprise': 6.0, 'Cadres': 14.3, 'Profession intermédiaire': 28.9, 'Employé': 31.0, 'Ouvrier': 19.5}",18.0,9.5,13.1,17.0,9.1
49331,49331,70.5,7.7,"{'Agriculteur': 3.1, 'Artisan, commerçant et chef d’entreprise': 5.0, 'Cadres': 9.8, 'Profession intermédiaire': 23.8, 'Employé': 22.9, 'Ouvrier': 35.3}",12.0,8.6,10.7,18.1,4.5
49353,49353,68.4,5.6,"{'Agriculteur': 0.1, 'Artisan, commerçant et chef d’entreprise': 5.7, 'Cadres': 14.2, 'Profession intermédiaire': 29.8, 'Employé': 30.3, 'Ouvrier': 19.9}",16.0,13.9,6.9,17.4,8.4
50025,50025,67.4,7.3,"{'Agriculteur': 0.3, 'Artisan, commerçant et chef d’entreprise': 4.8, 'Cadres': 13.0, 'Profession intermédiaire': 33.0, 'Employé': 32.3, 'Ouvrier': 16.6}",14.0,8.3,14.2,17.0,8.6
50041,50041,71.2,9.7,"{'Agriculteur': 1.8, 'Artisan, commerçant et chef d’entreprise': 2.0, 'Cadres': 17.6, 'Profession intermédiaire': 41.0, 'Employé': 14.2, 'Ouvrier': 23.4}",7.0,8.9,7.1,21.3,7.0
50099,50099,66.9,8.1,"{'Agriculteur': 2.8, 'Artisan, commerçant et chef d’entreprise': 4.9, 'Cadres': 7.8, 'Profession intermédiaire': 20.0, 'Employé': 26.9, 'Ouvrier': 37.5}",14.0,9.1,15.1,15.7,4.8
50129,50129,66.2,7.6,"{'Agriculteur': 0.1, 'Artisan, commerçant et chef d’entreprise': 3.7, 'Cadres': 16.4, 'Profession intermédiaire': 29.8, 'Employé': 29.6, 'Ouvrier': 20.4}",14.0,9.2,10.9,18.0,9.6
50218,50218,61.1,10.8,"{'Agriculteur': 0.5, 'Artisan, commerçant et chef d’entreprise': 6.9, 'Cadres': 9.9, 'Profession intermédiaire': 27.8, 'Employé': 35.1, 'Ouvrier': 19.8}",14.0,5.5,17.5,17.4,7.6
50502,50502,62.1,6.6,"{'Agriculteur': 0.3, 'Artisan, commerçant et chef d’entreprise': 3.7, 'Cadres': 14.7, 'Profession intermédiaire': 33.2, 'Employé': 31.6, 'Ouvrier': 16.5}",19.0,9.1,12.2,17.6,8.3
51108,51108,61.3,5.5,"{'Agriculteur': 0.2, 'Artisan, commerçant et chef d’entreprise': 4.9, 'Cadres': 17.8, 'Profession intermédiaire': 28.4, 'Employé': 31.6, 'Ouvrier': 17.2}",22.0,11.6,10.5,17.1,7.9
51230,51230,63.2,6.1,"{'Agriculteur': 0.9, 'Artisan, commerçant et chef d’entreprise': 5.2, 'Cadres': 15.8, 'Profession intermédiaire': 26.9, 'Employé': 26.4, 'Ouvrier': 24.7}",20.0,10.4,12.8,16.4,8.1
51454,51454,58.0,3.9,"{'Agriculteur': 0.2, 'Artisan, commerçant et chef d’entreprise': 5.1, 'Cadres': 20.6, 'Profession intermédiaire': 29.4, 'Employé': 27.2, 'Ouvrier': 17.6}",24.0,13.2,8.5,17.1,13.6
51573,51573,69.1,8.2,"{'Agriculteur': 0.1, 'Artisan, commerçant et chef d’entreprise': 6.2, 'Cadres': 12.7, 'Profession intermédiaire': 26.5, 'Employé': 30.5, 'Ouvrier': 24.0}",9.0,8.2,8.1,17.6,9.0
51649,51649,53.0,7.3,"{'Agriculteur': 0.5, 'Artisan, commerçant et chef d’entreprise': 5.3, 'Cadres': 11.4, 'Profession intermédiaire': 28.7, 'Employé': 27.6, 'Ouvrier': 26.4}",28.0,9.6,13.0,12.8,3.6
52121,52121,65.3,6.9,"{'Agriculteur': 0.1, 'Artisan, commerçant et chef d’entreprise': 4.2, 'Cadres': 13.8, 'Profession intermédiaire': 27.3, 'Employé': 35.7, 'Ouvrier': 18.9}",19.0,8.3,10.2,19.4,6.8
52448,52448,55.5,7.9,"{'Agriculteur': 0.1, 'Artisan, commerçant et chef d’entreprise': 4.1, 'Cadres': 10.6, 'Profession intermédiaire': 26.7, 'Employé': 35.7, 'Ouvrier': 22.7}",26.0,10.0,12.6,17.7,4.5
53062,53062,70.1,9.5,"{'Agriculteur': 0.8, 'Artisan, commerçant et chef d’entreprise': 5.7, 'Cadres': 10.8, 'Profession intermédiaire': 25.6, 'Employé': 25.3, 'Ouvrier': 31.8}",11.0,8.0,12.2,13.9,6.4
53130,53130,63.5,5.5,"{'Agriculteur': 0.3, 'Artisan, commerçant et chef d’entreprise': 3.7, 'Cadres': 17.1, 'Profession intermédiaire': 30.4, 'Employé': 27.6, 'Ouvrier': 21.0}",18.0,11.9,9.9,15.6,11.3
53147,53147,62.4,10.3,"{'Agriculteur': 0.4, 'Artisan, commerçant et chef d’entreprise': 5.7, 'Cadres': 10.6, 'Profession intermédiaire': 26.4, 'Employé': 26.6, 'Ouvrier': 30.2}",13.0,8.2,11.1,15.2,5.6
54304,54304,59.0,4.8,"{'Agriculteur': 0.0, 'Artisan, commerçant et chef d’entreprise': 3.5, 'Cadres': 20.8, 'Profession intermédiaire': 33.3, 'Employé': 30.7, 'Ouvrier': 11.7}",20.0,10.7,11.1,15.5,18.2
54323,54323,59.7,5.1,"{'Agriculteur': 0.0, 'Artisan, commerçant et chef d’entreprise': 8.7, 'Cadres': 13.7, 'Profession intermédiaire': 28.2, 'Employé': 32.6, 'Ouvrier': 16.7}",31.0,9.9,9.7,17.5,6.5
54329,54329,59.3,6.6,"{'Agriculteur': 0.1, 'Artisan, commerçant et chef d’entreprise': 5.0, 'Cadres': 12.2, 'Profession intermédiaire': 28.7, 'Employé': 37.7, 'Ouvrier': 16.4}",23.0,10.3,12.4,17.0,5.0
54357,54357,50.3,3.4,"{'Agriculteur': 0.1, 'Artisan, commerçant et chef d’entreprise': 3.2, 'Cadres': 20.0, 'Profession intermédiaire': 33.2, 'Employé': 27.1, 'Ouvrier': 16.3}",33.0,13.1,9.2,17.3,8.1
54395,54395,56.2,2.9,"{'Agriculteur': 0.0, 'Artisan, commerçant et chef d’entreprise': 5.3, 'Cadres': 24.3, 'Profession intermédiaire': 30.5, 'Employé': 29.1, 'Ouvrier': 10.7}",22.0,10.2,7.5,16.1,23.3
54431,54431,65.5,5.1,"{'Agriculteur': 0.1, 'Artisan, commerçant et chef d’entreprise': 6.5, 'Cadres': 13.5, 'Profession intermédiaire': 30.5, 'Employé': 28.0, 'Ouvrier': 21.4}",19.0,11.1,11.1,17.9,7.9
54482,54482,67.9,5.0,"{'Agriculteur': 0.0, 'Artisan, commerçant et chef d’entreprise': 9.6, 'Cadres': 15.4, 'Profession intermédiaire': 28.6, 'Employé': 32.5, 'Ouvrier': 13.9}",15.0,10.3,12.9,17.5,11.9
54528,54528,58.0,5.5,"{'Agriculteur': 0.2, 'Artisan, commerçant et chef d’entreprise': 5.4, 'Cadres': 11.9, 'Profession intermédiaire': 26.3, 'Employé': 33.4, 'Ouvrier': 22.9}",22.0,11.8,10.9,18.9,4.8
54547,54547,46.9,3.9,"{'Agriculteur': 0.1, 'Artisan, commerçant et chef d’entreprise': 3.2, 'Cadres': 28.0, 'Profession intermédiaire': 32.5, 'Employé': 27.3, 'Ouvrier': 8.9}",30.0,11.3,7.5,15.8,14.1
54578,54578,65.4,5.6,"{'Agriculteur': 0.1, 'Artisan, commerçant et chef d’entreprise': 2.5, 'Cadres': 36.5, 'Profession intermédiaire': 31.6, 'Employé': 24.0, 'Ouvrier': 5.3}",10.0,7.7,10.4,15.0,20.9
55029,55029,61.2,7.3,"{'Agriculteur': 0.5, 'Artisan, commerçant et chef d’entreprise': 5.0, 'Cadres': 14.4, 'Profession intermédiaire': 30.0, 'Employé': 34.0, 'Ouvrier': 16.2}",21.0,7.8,14.2,18.2,8.1
55545,55545,60.5,6.2,"{'Agriculteur': 0.3, 'Artisan, commerçant et chef d’entreprise': 5.4, 'Cadres': 11.8, 'Profession intermédiaire': 28.2, 'Employé': 35.4, 'Ouvrier': 18.8}",21.0,9.9,12.7,18.6,6.8
56007,56007,64.5,7.8,"{'Agriculteur': 0.2, 'Artisan, commerçant et chef d’entreprise': 9.4, 'Cadres': 14.8, 'Profession intermédiaire': 28.5, 'Employé': 33.3, 'Ouvrier': 13.7}",15.0,8.1,13.8,18.4,10.4
56078,56078,67.7,10.7,"{'Agriculteur': 0.8, 'Artisan, commerçant et chef d’entreprise': 9.0, 'Cadres': 13.2, 'Profession intermédiaire': 24.0, 'Employé': 21.4, 'Ouvrier': 31.6}",6.0,8.3,8.1,19.6,11.2
56083,56083,66.4,8.5,"{'Agriculteur': 0.1, 'Artisan, commerçant et chef d’entreprise': 7.7, 'Cadres': 10.4, 'Profession intermédiaire': 27.5, 'Employé': 33.6, 'Ouvrier': 20.7}",14.0,10.0,12.4,18.3,6.7
56098,56098,64.9,7.9,"{'Agriculteur': 0.2, 'Artisan, commerçant et chef d’entreprise': 5.6, 'Cadres': 13.1, 'Profession intermédiaire': 27.8, 'Employé': 33.0, 'Ouvrier': 20.4}",15.0,9.8,10.9,18.5,5.7
56121,56121,60.4,5.8,"{'Agriculteur': 0.1, 'Artisan, commerçant et chef d’entreprise': 6.6, 'Cadres': 19.3, 'Profession intermédiaire': 29.7, 'Employé': 26.8, 'Ouvrier': 17.5}",21.0,11.0,10.6,18.8,11.5
56162,56162,61.3,11.4,"{'Agriculteur': 0.5, 'Artisan, commerçant et chef d’entreprise': 8.4, 'Cadres': 15.0, 'Profession intermédiaire': 29.6, 'Employé': 33.0, 'Ouvrier': 13.4}",7.0,5.7,14.0,17.8,11.1
56165,56165,68.9,8.2,"{'Agriculteur': 0.7, 'Artisan, commerçant et chef d’entreprise': 6.4, 'Cadres': 11.7, 'Profession intermédiaire': 28.5, 'Employé': 29.1, 'Ouvrier': 23.6}",,7.6,13.3,17.9,8.0
56178,56178,62.1,7.2,"{'Agriculteur': 0.4, 'Artisan, commerçant et chef d’entreprise': 4.7, 'Cadres': 13.2, 'Profession intermédiaire': 27.0, 'Employé': 33.1, 'Ouvrier': 21.5}",16.0,9.7,13.3,18.2,6.7
56206,56206,67.9,7.9,"{'Agriculteur': 0.8, 'Artisan, commerçant et chef d’entreprise': 6.1, 'Cadres': 11.3, 'Profession intermédiaire': 31.6, 'Employé': 28.2, 'Ouvrier': 22.0}",8.0,9.7,9.4,19.2,9.1
56260,56260,62.2,6.3,"{'Agriculteur': 0.2, 'Artisan, commerçant et chef d’entreprise': 5.2, 'Cadres': 18.6, 'Profession intermédiaire': 31.1, 'Employé': 30.4, 'Ouvrier': 14.6}",15.0,9.4,11.4,19.1,15.7
54580,54580,67.3,5.6,"{'Agriculteur': 0.0, 'Artisan, commerçant et chef d’entreprise': 12.4, 'Cadres': 10.4, 'Profession intermédiaire': 26.1, 'Employé': 36.1, 'Ouvrier': 15.0}",22.0,5.9,11.1,17.1,4.5
57019,57019,68.4,6.4,"{'Agriculteur': 0.0, 'Artisan, commerçant et chef d’entreprise': 5.9, 'Cadres': 10.3, 'Profession intermédiaire': 25.1, 'Employé': 34.1, 'Ouvrier': 24.6}",14.0,10.0,11.3,17.6,6.8
57160,57160,56.3,9.6,"{'Agriculteur': 0.2, 'Artisan, commerçant et chef d’entreprise': 4.6, 'Cadres': 9.9, 'Profession intermédiaire': 22.9, 'Employé': 31.1, 'Ouvrier': 31.4}",24.0,9.8,13.5,16.5,3.3
57206,57206,58.8,5.8,"{'Agriculteur': 0.0, 'Artisan, commerçant et chef d’entreprise': 6.2, 'Cadres': 7.6, 'Profession intermédiaire': 24.2, 'Employé': 37.0, 'Ouvrier': 24.9}",25.0,12.2,9.6,19.0,4.5
57221,57221,65.1,7.1,"{'Agriculteur': 0.0, 'Artisan, commerçant et chef d’entreprise': 2.9, 'Cadres': 16.0, 'Profession intermédiaire': 30.4, 'Employé': 12.5, 'Ouvrier': 38.3}",22.0,12.2,10.7,18.7,5.1
57227,57227,48.7,7.0,"{'Agriculteur': 0.0, 'Artisan, commerçant et chef d’entreprise': 4.8, 'Cadres': 11.0, 'Profession intermédiaire': 29.0, 'Employé': 31.6, 'Ouvrier': 23.6}",33.0,11.6,10.8,16.9,5.2
57240,57240,52.6,8.0,"{'Agriculteur': 0.1, 'Artisan, commerçant et chef d’entreprise': 6.0, 'Cadres': 11.5, 'Profession intermédiaire': 25.9, 'Employé': 42.2, 'Ouvrier': 14.4}",27.0,11.8,13.3,14.1,3.5
57306,57306,62.9,5.6,"{'Agriculteur': 0.1, 'Artisan, commerçant et chef d’entreprise': 8.2, 'Cadres': 11.4, 'Profession intermédiaire': 30.4, 'Employé': 33.4, 'Ouvrier': 16.5}",21.0,10.8,11.5,18.5,5.4
57433,57433,67.7,5.1,"{'Agriculteur': 0.3, 'Artisan, commerçant et chef d’entreprise': 6.8, 'Cadres': 18.7, 'Profession intermédiaire': 28.7, 'Employé': 26.2, 'Ouvrier': 19.3}",19.0,13.0,9.8,20.4,5.9
57463,57463,60.5,4.3,"{'Agriculteur': 0.0, 'Artisan, commerçant et chef d’entreprise': 4.6, 'Cadres': 20.9, 'Profession intermédiaire': 30.1, 'Employé': 29.0, 'Ouvrier': 15.4}",24.0,12.1,9.0,16.1,16.6
57480,57480,66.8,6.0,"{'Agriculteur': 0.4, 'Artisan, commerçant et chef d’entreprise': 5.7, 'Cadres': 16.1, 'Profession intermédiaire': 33.4, 'Employé': 29.9, 'Ouvrier': 14.6}",19.0,9.1,11.9,17.5,12.7
57606,57606,58.9,8.3,"{'Agriculteur': 0.0, 'Artisan, commerçant et chef d’entreprise': 3.8, 'Cadres': 14.0, 'Profession intermédiaire': 31.9, 'Employé': 27.5, 'Ouvrier': 22.7}",21.0,10.0,11.6,16.6,7.0
57630,57630,54.9,6.2,"{'Agriculteur': 0.2, 'Artisan, commerçant et chef d’entreprise': 4.0, 'Cadres': 10.6, 'Profession intermédiaire': 25.1, 'Employé': 34.2, 'Ouvrier': 25.9}",21.0,10.2,11.1,16.6,6.6
57631,57631,59.1,6.9,"{'Agriculteur': 0.1, 'Artisan, commerçant et chef d’entreprise': 3.8, 'Cadres': 12.5, 'Profession intermédiaire': 29.7, 'Employé': 29.5, 'Ouvrier': 24.4}",23.0,9.8,12.9,17.1,7.6
57660,57660,53.1,10.2,"{'Agriculteur': 0.0, 'Artisan, commerçant et chef d’entreprise': 11.1, 'Cadres': 5.3, 'Profession intermédiaire': 25.1, 'Employé': 38.2, 'Ouvrier': 20.4}",24.0,7.6,12.9,14.5,2.3
57672,57672,68.8,5.5,"{'Agriculteur': 0.0, 'Artisan, commerçant et chef d’entreprise': 5.6, 'Cadres': 12.7, 'Profession intermédiaire': 27.8, 'Employé': 38.9, 'Ouvrier': 14.9}",19.0,10.3,9.9,15.9,16.5
57751,57751,54.7,5.2,"{'Agriculteur': 0.1, 'Artisan, commerçant et chef d’entreprise': 4.8, 'Cadres': 14.6, 'Profession intermédiaire': 26.0, 'Employé': 24.4, 'Ouvrier': 30.1}",34.0,15.1,8.6,17.9,6.0
57757,57757,68.1,5.6,"{'Agriculteur': 0.0, 'Artisan, commerçant et chef d’entreprise': 7.1, 'Cadres': 14.3, 'Profession intermédiaire': 28.5, 'Employé': 30.5, 'Ouvrier': 19.6}",18.0,10.2,9.2,16.6,12.1
58194,58194,55.8,7.0,"{'Agriculteur': 0.3, 'Artisan, commerçant et chef d’entreprise': 4.8, 'Cadres': 15.0, 'Profession intermédiaire': 32.4, 'Employé': 29.8, 'Ouvrier': 17.8}",23.0,9.8,13.5,16.7,8.9
59008,59008,55.4,5.0,"{'Agriculteur': 0.7, 'Artisan, commerçant et chef d’entreprise': 8.4, 'Cadres': 12.4, 'Profession intermédiaire': 25.9, 'Employé': 25.0, 'Ouvrier': 27.8}",28.0,12.9,8.5,19.3,2.6
59009,59009,56.4,4.2,"{'Agriculteur': 0.0, 'Artisan, commerçant et chef d’entreprise': 2.5, 'Cadres': 35.4, 'Profession intermédiaire': 26.9, 'Employé': 25.5, 'Ouvrier': 9.7}",21.0,12.1,5.7,15.6,21.0
59011,59011,60.9,7.1,"{'Agriculteur': 0.5, 'Artisan, commerçant et chef d’entreprise': 7.5, 'Cadres': 10.7, 'Profession intermédiaire': 28.4, 'Employé': 38.7, 'Ouvrier': 14.2}",11.0,9.8,7.9,18.9,8.2
59014,59014,49.1,5.4,"{'Agriculteur': 0.0, 'Artisan, commerçant et chef d’entreprise': 5.0, 'Cadres': 10.1, 'Profession intermédiaire': 34.2, 'Employé': 28.2, 'Ouvrier': 22.5}",32.0,13.6,10.4,16.9,4.4
59017,59017,60.4,5.1,"{'Agriculteur': 0.1, 'Artisan, commerçant et chef d’entreprise': 4.0, 'Cadres': 17.0, 'Profession intermédiaire': 31.3, 'Employé': 32.5, 'Ouvrier': 15.2}",26.0,14.7,8.9,18.2,7.2
59043,59043,69.0,7.6,"{'Agriculteur': 1.1, 'Artisan, commerçant et chef d’entreprise': 5.6, 'Cadres': 10.2, 'Profession intermédiaire': 28.7, 'Employé': 33.9, 'Ouvrier': 20.4}",11.0,9.9,10.8,17.2,7.5
59112,59112,54.1,6.6,"{'Agriculteur': 0.0, 'Artisan, commerçant et chef d’entreprise': 7.0, 'Cadres': 8.7, 'Profession intermédiaire': 25.5, 'Employé': 28.4, 'Ouvrier': 30.4}",31.0,14.0,10.3,17.6,2.9
59122,59122,57.1,5.8,"{'Agriculteur': 0.3, 'Artisan, commerçant et chef d’entreprise': 5.0, 'Cadres': 12.0, 'Profession intermédiaire': 30.5, 'Employé': 33.6, 'Ouvrier': 18.5}",23.0,10.2,12.7,16.9,6.2
59139,59139,51.5,7.1,"{'Agriculteur': 0.1, 'Artisan, commerçant et chef d’entreprise': 5.2, 'Cadres': 9.0, 'Profession intermédiaire': 23.7, 'Employé': 30.8, 'Ouvrier': 31.3}",29.0,11.2,14.1,15.6,2.8
59152,59152,66.1,5.5,"{'Agriculteur': 0.7, 'Artisan, commerçant et chef d’entreprise': 6.1, 'Cadres': 10.9, 'Profession intermédiaire': 20.4, 'Employé': 18.8, 'Ouvrier': 43.0}",15.0,10.6,9.6,19.7,5.2
59155,59155,62.6,7.2,"{'Agriculteur': 0.0, 'Artisan, commerçant et chef d’entreprise': 4.5, 'Cadres': 8.8, 'Profession intermédiaire': 27.8, 'Employé': 41.0, 'Ouvrier': 17.9}",17.0,10.3,10.4,19.0,3.6
59163,59163,65.2,4.4,"{'Agriculteur': 0.0, 'Artisan, commerçant et chef d’entreprise': 4.8, 'Cadres': 34.5, 'Profession intermédiaire': 24.1, 'Employé': 21.8, 'Ouvrier': 14.7}",16.0,12.6,8.4,15.8,20.6
59172,59172,42.8,5.1,"{'Agriculteur': 0.0, 'Artisan, commerçant et chef d’entreprise': 4.3, 'Cadres': 12.6, 'Profession intermédiaire': 30.0, 'Employé': 33.7, 'Ouvrier': 19.3}",43.0,17.2,10.7,16.5,2.1
59178,59178,52.3,4.6,"{'Agriculteur': 0.0, 'Artisan, commerçant et chef d’entreprise': 4.4, 'Cadres': 16.2, 'Profession intermédiaire': 29.6, 'Employé': 28.7, 'Ouvrier': 21.1}",29.0,13.4,10.7,18.1,9.9
59179,59179,53.7,5.1,"{'Agriculteur': 0.3, 'Artisan, commerçant et chef d’entreprise': 9.7, 'Cadres': 9.9, 'Profession intermédiaire': 25.0, 'Employé': 38.5, 'Ouvrier': 16.6}",29.0,12.2,9.4,17.3,2.6
59183,59183,57.8,7.0,"{'Agriculteur': 0.1, 'Artisan, commerçant et chef d’entreprise': 4.5, 'Cadres': 14.1, 'Profession intermédiaire': 30.5, 'Employé': 27.8, 'Ouvrier': 23.1}",22.0,10.8,10.6,17.4,7.4
59220,59220,67.7,4.2,"{'Agriculteur': 0.2, 'Artisan, commerçant et chef d’entreprise': 6.6, 'Cadres': 15.3, 'Profession intermédiaire': 24.1, 'Employé': 35.1, 'Ouvrier': 18.7}",16.0,15.6,8.9,17.7,14.0
59249,59249,47.7,6.4,"{'Agriculteur': 0.2, 'Artisan, commerçant et chef d’entreprise': 7.0, 'Cadres': 8.9, 'Profession intermédiaire': 25.4, 'Employé': 35.2, 'Ouvrier': 23.4}",34.0,11.6,12.8,16.4,3.5
59271,59271,48.0,4.7,"{'Agriculteur': 0.0, 'Artisan, commerçant et chef d’entreprise': 2.0, 'Cadres': 13.6, 'Profession intermédiaire': 32.1, 'Employé': 22.9, 'Ouvrier': 29.4}",33.0,13.7,6.9,18.5,2.5
59273,59273,62.4,7.2,"{'Agriculteur': 0.1, 'Artisan, commerçant et chef d’entreprise': 2.7, 'Cadres': 15.0, 'Profession intermédiaire': 38.8, 'Employé': 18.3, 'Ouvrier': 25.1}",15.0,9.8,11.0,17.6,4.8
59279,59279,66.5,5.3,"{'Agriculteur': 0.3, 'Artisan, commerçant et chef d’entreprise': 7.6, 'Cadres': 13.3, 'Profession intermédiaire': 25.0, 'Employé': 27.1, 'Ouvrier': 26.6}",17.0,12.6,6.8,19.4,5.7
59286,59286,68.6,6.1,"{'Agriculteur': 0.0, 'Artisan, commerçant et chef d’entreprise': 6.0, 'Cadres': 13.5, 'Profession intermédiaire': 25.5, 'Employé': 33.3, 'Ouvrier': 21.7}",16.0,13.8,11.9,20.0,8.2
59291,59291,48.4,5.2,"{'Agriculteur': 0.2, 'Artisan, commerçant et chef d’entreprise': 5.3, 'Cadres': 8.7, 'Profession intermédiaire': 23.9, 'Employé': 35.5, 'Ouvrier': 26.4}",35.0,12.5,11.4,18.3,2.4
59295,59295,64.4,7.3,"{'Agriculteur': 0.8, 'Artisan, commerçant et chef d’entreprise': 5.4, 'Cadres': 12.7, 'Profession intermédiaire': 29.3, 'Employé': 33.9, 'Ouvrier': 17.9}",16.0,9.7,10.6,17.3,6.5
59299,59299,61.3,5.2,"{'Agriculteur': 0.1, 'Artisan, commerçant et chef d’entreprise': 5.5, 'Cadres': 20.3, 'Profession intermédiaire': 27.6, 'Employé': 21.8, 'Ouvrier': 24.7}",17.0,12.0,8.0,15.6,14.2
59324,59324,46.6,5.9,"{'Agriculteur': 0.1, 'Artisan, commerçant et chef d’entreprise': 3.2, 'Cadres': 17.0, 'Profession intermédiaire': 30.8, 'Employé': 24.3, 'Ouvrier': 24.6}",35.0,11.7,11.0,20.1,2.7
59328,59328,69.5,4.6,"{'Agriculteur': 0.1, 'Artisan, commerçant et chef d’entreprise': 5.7, 'Cadres': 27.3, 'Profession intermédiaire': 28.1, 'Employé': 27.7, 'Ouvrier': 11.1}",10.0,12.4,7.8,13.8,27.1
59350,59350,56.6,2.3,"{'Agriculteur': 0.0, 'Artisan, commerçant et chef d’entreprise': 4.0, 'Cadres': 29.6, 'Profession intermédiaire': 29.7, 'Employé': 26.2, 'Ouvrier': 10.5}",27.0,13.1,6.3,14.4,28.0
59360,59360,57.5,4.7,"{'Agriculteur': 0.2, 'Artisan, commerçant et chef d’entreprise': 4.4, 'Cadres': 25.9, 'Profession intermédiaire': 30.6, 'Employé': 26.0, 'Ouvrier': 13.0}",23.0,15.3,7.5,17.4,11.5
59367,59367,66.0,6.0,"{'Agriculteur': 0.1, 'Artisan, commerçant et chef d’entreprise': 4.8, 'Cadres': 19.3, 'Profession intermédiaire': 29.3, 'Employé': 21.3, 'Ouvrier': 25.2}",15.0,12.7,6.3,20.3,7.0
59368,59368,70.5,4.1,"{'Agriculteur': 0.0, 'Artisan, commerçant et chef d’entreprise': 5.7, 'Cadres': 32.3, 'Profession intermédiaire': 26.2, 'Employé': 24.6, 'Ouvrier': 11.1}",14.0,14.4,7.8,13.3,30.4
59378,59378,70.6,4.4,"{'Agriculteur': 0.1, 'Artisan, commerçant et chef d’entreprise': 4.0, 'Cadres': 30.4, 'Profession intermédiaire': 28.5, 'Employé': 23.9, 'Ouvrier': 13.2}",10.0,11.3,9.6,14.4,30.3
59383,59383,59.1,6.4,"{'Agriculteur': 0.2, 'Artisan, commerçant et chef d’entreprise': 3.3, 'Cadres': 17.5, 'Profession intermédiaire': 32.4, 'Employé': 21.2, 'Ouvrier': 25.4}",23.0,12.9,11.7,20.1,8.1
59386,59386,70.8,6.3,"{'Agriculteur': 0.0, 'Artisan, commerçant et chef d’entreprise': 8.0, 'Cadres': 18.6, 'Profession intermédiaire': 25.2, 'Employé': 28.1, 'Ouvrier': 20.1}",11.0,13.3,8.7,15.7,15.6
59392,59392,46.0,5.2,"{'Agriculteur': 0.1, 'Artisan, commerçant et chef d’entreprise': 3.9, 'Cadres': 10.9, 'Profession intermédiaire': 29.2, 'Employé': 32.8, 'Ouvrier': 23.1}",36.0,13.4,11.0,16.8,4.7
59410,59410,60.2,4.3,"{'Agriculteur': 0.1, 'Artisan, commerçant et chef d’entreprise': 5.1, 'Cadres': 24.7, 'Profession intermédiaire': 26.3, 'Employé': 28.0, 'Ouvrier': 15.9}",25.0,14.4,7.1,15.7,16.9
59421,59421,69.9,5.0,"{'Agriculteur': 0.2, 'Artisan, commerçant et chef d’entreprise': 9.1, 'Cadres': 21.5, 'Profession intermédiaire': 25.2, 'Employé': 26.3, 'Ouvrier': 17.7}",7.0,11.5,8.4,15.1,24.0
59426,59426,71.7,6.2,"{'Agriculteur': 0.2, 'Artisan, commerçant et chef d’entreprise': 4.9, 'Cadres': 12.1, 'Profession intermédiaire': 25.6, 'Employé': 24.3, 'Ouvrier': 32.9}",6.0,8.8,7.4,19.5,8.3
59491,59491,52.2,6.1,"{'Agriculteur': 0.2, 'Artisan, commerçant et chef d’entreprise': 6.1, 'Cadres': 14.3, 'Profession intermédiaire': 22.2, 'Employé': 22.2, 'Ouvrier': 35.0}",28.0,13.0,9.8,16.8,3.6
59507,59507,64.7,5.7,"{'Agriculteur': 0.0, 'Artisan, commerçant et chef d’entreprise': 3.6, 'Cadres': 36.4, 'Profession intermédiaire': 27.4, 'Employé': 21.5, 'Ouvrier': 11.1}",18.0,14.3,7.6,16.2,14.0
